cart,Record Count
"{""bannutella~s"":2,""mayong~s"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""vuliv85l3d"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""},{""count"":""18"",""price"":640,""quantity"":1,""id"":""56ukpbtajxp"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}]}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""fl4yu20tvwn"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""extra"":"""",""title"":""Small box of 5""}],""coconut_slice"":1}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":0,""id"":""bduouuull2p"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""},{""count"":""18"",""price"":640,""quantity"":1,""id"":""ujfjddt8s1"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}]}",1
"{""banog~l"":0,""chocpudding_slice"":1,""carrot_slice"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""pdlhgj774s"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""deathchoc"":1,""salt"":1}",1
"{""bancheese~l"":1,""banultimate~l"":1,""deathcake"":1,""valrhona"":1}",1
"{""bannutella~s"":1,""banultimate~s"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""lc1owrpifyk"",""BAE BROWNIE"":4,""FUDGE BROWNIE BITES"":4,""RED VELVET CREAM CHEESE BROWNIE BITES"":1,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""cupc"":0,""deathchoc"":1,""pbj"":1}",1
"{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""kav7ckbihn"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}]}",1
"{""salt"":0,""cookie"":[{""count"":""5"",""price"":450,""quantity"":0,""id"":""5an7b7pvw6c"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""extra"":"""",""title"":""Small box of 5""},{""count"":""5"",""price"":450,""quantity"":1,""id"":""p3xxa2bx0o"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""redvelvet"":2,""salt"":2}",1
"{""hella"":2,""salt"":2,""peanut"":2,""cupccake-1lb"":1,""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""6xfkkpj8hj"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":4,""DOUBLE TROUBLE"":0,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":4,""TRIPLE C"":0,""extra"":"""",""title"":""Large box of 12""}]}",1
"{""redvelvet"":0,""carrot_slice"":3,""mayong~l"":1}",1
"{""custom"":[{""title"":""Banana Nutella 1lb"",""price"":1500,""quantity"":0,""id"":""7xxc40im8hg""}],""banana-1lb#dearest"":1}",1
"{""custom"":[{""title"":""เค้ก young coconut  ตกแต่งแบบ lady in pink ( โทนสีเขียวตามภาพที่แนบมา)  size 1 lb ค่ะ "",""price"":1800,""quantity"":1,""id"":""0d5wz5lep3kh""}]}",1
"{""mayong-1lb"":0,""kiss-1lb"":1}",1
"{""deathchoc"":1,""cupc"":1,""ferrero_slice"":1}",1
"{""banultimate~s"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""qzaikx30dbe"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""e0pi7gzgq0c"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""custom"":[{""title"":""Lady in pink / สีชมพูอ่อน ( ชมพูพาสเทล) / รสชาติมะพร้าว"",""price"":1800,""quantity"":1,""id"":""jgzmm1em7pb""}],""heart-S&redvelvet.pink"":1}",1
"{""deathcake"":1,""bannutella~s"":1}",1
"{""custom"":[{""title"":""1 lb Lady in Pink รสชาติ​ Strawberry​ ***ตกเเต่ง​สี​ชมพู​อ่อน***"",""price"":1800,""quantity"":1,""id"":""6kdb02w626""}]}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""aib41czbd9f"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""berry_slice"":1,""ferrero_slice"":2,""kiss_slice"":1,""soft"":[{""count"":""0"",""price"":40,""quantity"":1,""id"":""0t13r0z3fk9e"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":1,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"{""valrhona"":1,""hella"":1,""banultimate~s"":1}",1
"{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""jmu204zvh0q"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":18,""extra"":"""",""title"":""Double box of 18""}]}",1
"{""coconut-1lb"":1,""banultimate~l"":1}",1
"{""hella"":2,""pbj"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""vpt87pfv0pf"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":2,""MATCHA POWWOW"":1,""SEXY BACK"":2,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""salt"":1}",1
"{""mayong~s"":0,""soft"":[{""count"":""0"",""price"":180,""quantity"":1,""id"":""gucrqk1y057"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"{""custom"":[{""title"":""Cheese pie loaf size (s)"",""price"":320,""quantity"":0,""id"":""pzi5qob9eja""},{""title"":""Cheese pie loaf size (s.).  = 2 loaf"",""price"":320,""quantity"":1,""id"":""fc7g37gklje""}]}",1
"{""bancheese~s"":1,""mayong~s"":1}",1
"{""brownie"":[{""count"":""18"",""price"":640,""quantity"":2,""id"":""eclqs4dhlj9"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}]}",1
"{""carrot_slice"":3,""mayong~s"":1}",1
"{""mayong~s"":1,""hella"":1}",1
"{""custom"":[{""title"":""1 lb quarantine death by choc cookie cake ***ตกเเต่ง​หน้าเเบบที่ 2 ***"",""price"":950,""quantity"":1,""id"":""m8601ynnjml""}]}",1
"{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""2toq07axt9j"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}],""redvelvet"":2}",1
"{""cupccake-1lb"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""csqt93cdq6"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""cake"":[{""count"":""8"",""price"":1660,""quantity"":1,""id"":""lzn31ib6l8s"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":1,""YOUNG COCONUT CAKE"":1,""FERRERO CHOCOLATE TART"":1,""STRAWBERRY KISS"":1,""BLACKOUT CHOCOLATE CAKE"":1,""extra"":"""",""title"":""Large box of 8""}],""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""y0fqyi5zg2"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":4,""RED VELVET CREAM CHEESE BROWNIE BITES"":5,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""banog~s"":1,""salt"":1}",1
"{""mayong~l"":2}",1
"{""blackout-2lb"":0,""kiss-2lb"":1}",1
"{""custom"":[{""title"":""Lady Blossom 2 ​tier​ รสชาติ​ Strawberry kiss cake​"",""price"":4800,""quantity"":1,""id"":""qc8obmejs""}]}",1
"{""chocpudding_slice"":2,""coconut_slice"":2,""carrot_slice"":1}",1
"{""mayong~s"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""qrk88aq3iu9"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""salt"":3,""banana-1lb"":1}",1
"{""custom"":[{""title"":""2 lb Hella nutella cookie cake​"",""price"":1250,""quantity"":1,""id"":""gzl0cfftytw""}]}",1
"{""kiss_slice"":1,""banog~s"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""qz15qduu9jo"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":1,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""salt"":1,""soft"":[{""count"":""0"",""price"":180,""quantity"":1,""id"":""mtmi58x3hhe"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"{""mayong-2lb"":0,""coconut-2lb"":1}",1
"{""custom"":[{""title"":""เค้ก 1 ปอนด์ รสชาติ Strawberry kiss ตกแต่ง Lady in pink (สีชมพู**แนบภาพ**)"",""price"":1800,""quantity"":1,""id"":""ckyi68kcdg""}]}",1
"{""blackout-2lb"":1}",1
"{""banultimate~s"":1,""deathcake"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""yg47n9tfhgc"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":2,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":0,""id"":""o8ztg3gcft"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":5,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""},{""count"":""12"",""price"":990,""quantity"":1,""id"":""19tcyi6aly1"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":6,""DOUBLE TROUBLE"":2,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":3,""TRIPLE C"":1,""extra"":"""",""title"":""Large box of 12""}],""bancheese~s"":1}",1
"{""hella"":1,""deathchoc"":0,""salt"":1}",1
"{""custom"":[{""title"":""2 pistachio  1 oatmeal "",""price"":270,""quantity"":50,""id"":""3se2xfqwp5i""}]}",1
"{""gift"":[{""count"":""3"",""price"":1150,""quantity"":1,""id"":""aapkm82za4h"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Medium bouquet of 3""}]}",1
"{""banultimate~s"":0,""bancheese~l"":0,""banog~s"":0,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""uvmlohqa0tf"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""custom"":[{""title"":""เค้กหัวใจสีชมพู   รสชาติ young coconut  ขนาด 1Ib "",""price"":2000,""quantity"":1,""id"":""mkzl998x26h""}],""chocpudding-2lb"":1}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""2hiqhqn69a2"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""extra"":"""",""title"":""Small box of 5""}],""bannuts~s"":1}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""n1wxdlnlru"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""cupc"":1,""deathchoc"":1,""coconut_slice"":1}",1
"{""custom"":[{""title"":""Lady in pink สีขาว / รสชาติมะพร้าว "",""price"":1800,""quantity"":1,""id"":""vpurfobxc8""}]}",1
"{""ferrero_slice"":1,""coconut_slice"":1,""berry_slice"":1,""cupc"":1,""pbj"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""9m8too4fe94"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""custom"":[{""title"":""23​ pistachio  70 oatmeal "",""price"":8370,""quantity"":0,""id"":""dtvkawobdcj""},{""title"":""1​ pistachio​ 2 oatmeal "",""price"":270,""quantity"":31,""id"":""udtasjnhvad""}]}",1
"{""pbj"":1,""hella"":2,""salt"":1,""soft"":[{""count"":""0"",""price"":80,""quantity"":1,""id"":""hccl095u36q"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":1,""FUDGE BROWNIE BITES"":1,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"{""redvelvet"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""a0wowbrs2mh"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""heart-S&ganache.gold"":1}",1
"{""blackout_slice"":2,""ferrero_slice"":1,""berry_slice"":1,""banana_slice"":1,""chocpudding_slice"":1}",1
"{""heart-L&redvelvet.pink"":1,""gift"":[{""count"":""8"",""price"":2250,""quantity"":1,""id"":""f3c3pvb4apa"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large bouquet of 8""}]}",1
"{""cupc"":5,""hella"":5,""deathchoc"":1,""salt"":1,""pbj"":2,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""uwzqiemtfv"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""pbj"":1,""bancheese~s"":3,""banog~s"":3}",1
"{""gift"":[{""count"":""3"",""price"":1150,""quantity"":1,""id"":""xrnqeud4a59"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Medium bouquet of 3""}]}",1
"{""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""hmv15cqugpm"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""hella"":1,""salt"":1}",1
"{""heart-S&redvelvet.pink"":0,""gift"":[{""count"":""3"",""price"":1150,""quantity"":1,""id"":""43tsv8r7hcy"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Medium bouquet of 3""}]}",1
"{""cake"":[{""count"":""8"",""price"":1660,""quantity"":0,""id"":""66yw0gzy3k2"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":1,""YOUNG COCONUT CAKE"":1,""FERRERO CHOCOLATE TART"":1,""STRAWBERRY KISS"":1,""BLACKOUT CHOCOLATE CAKE"":1,""extra"":"""",""title"":""Large box of 8""},{""count"":""8"",""price"":1660,""quantity"":1,""id"":""8djz3ure669"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":1,""YOUNG COCONUT CAKE"":2,""FERRERO CHOCOLATE TART"":1,""STRAWBERRY KISS"":1,""BLACKOUT CHOCOLATE CAKE"":0,""extra"":"""",""title"":""Large box of 8""}],""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""sw6acra7tfl"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""soft"":[{""count"":""0"",""price"":450,""quantity"":1,""id"":""wtttpczmapk"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":0,""MATCHA POWWOW"":2,""SEXY BACK"":0,""TRIPLE C"":1,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Soft cookies""}],""bannutella~s"":1,""banultimate~s"":1}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""5vlqt8qjp1i"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""mbuqka6lyu"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}],""pbj"":1,""salt"":1,""redvelvet"":1,""deathchoc"":1}",1
"{""cake"":[{""count"":""8"",""price"":1640,""quantity"":1,""id"":""8rq0oeti877"",""BANANA NUTELLA"":2,""VERY BERRY BASQUE CHEESECAKE"":0,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":2,""YOUNG COCONUT CAKE"":1,""FERRERO CHOCOLATE TART"":1,""STRAWBERRY KISS"":1,""BLACKOUT CHOCOLATE CAKE"":0,""extra"":"""",""title"":""Large box of 8""}]}",1
"{""banultimate~l"":1,""mayong-1lb"":1}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""657h3pyjelp"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}],""pbj"":1,""hella"":1,""bannutella~s"":1,""coconut_slice"":1}",1
"{""mayong~s"":2,""carrot_slice"":1}",1
"{""custom"":[{""title"":""Chocolate Pudding 1lb ตกแต่งหัวใจสีชมพู, มุกสีขาว และเชอร์รี่"",""price"":2000,""quantity"":1,""id"":""02n3kuwee7wg""}]}",1
"{""cake"":[{""count"":""8"",""price"":1640,""quantity"":1,""id"":""amdpqocxcle"",""BANANA NUTELLA"":2,""VERY BERRY BASQUE CHEESECAKE"":2,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":2,""YOUNG COCONUT CAKE"":1,""FERRERO CHOCOLATE TART"":0,""STRAWBERRY KISS"":0,""BLACKOUT CHOCOLATE CAKE"":0,""extra"":"""",""title"":""Large box of 8""}]}",1
"{""chocpudding-1lb"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""3peslbdh21r"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""mayong~l"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""1naa5kh2ggw"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":5,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""4wql56io6za"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""extra"":"""",""title"":""Small box of 5""}],""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""xonuxnlp6fa"",""BAE BROWNIE"":2,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Large box of 8""}],""hella"":1}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""mstv2vghtp"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""giftboxloaf"":[{""count"":""1"",""price"":675,""quantity"":1,""id"":""bjq7bzm11ub"",""DEATH BY CHOCOLATE PUDDING CAKE"":0,""BANANA CHEESE"":0,""BANANA NUTELLA "":0,""BANANA ULTIMATE COMBO"":1,""BANANA GOES NUTS"":0,""BANANA OG"":0,""MAYONGCHID CHEESEPIE"":0,""extra"":"""",""title"":""Small box of 1""}]}",1
"{""kiss-1lb"":0,""custom"":[{""title"":""Strawberry kiss 1 lb"",""price"":1500,""quantity"":1,""id"":""6tsel1o1njf""}]}",1
"{""custom"":[{""title"":""1 lb Choc pudding cake​***ตกเเต่งรูป​หัวใจ​สีชมพู​ มุก เเละเชอร์รี่​***"",""price"":2000,""quantity"":1,""id"":""2hwt2v7npt3""}]}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""m68wlow77eh"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""nem59dpprmi"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""cake"":[{""count"":""8"",""price"":1620,""quantity"":1,""id"":""isu4haf92wg"",""BANANA NUTELLA"":2,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":2,""YOUNG COCONUT CAKE"":2,""FERRERO CHOCOLATE TART"":0,""STRAWBERRY KISS"":0,""BLACKOUT CHOCOLATE CAKE"":0,""extra"":"""",""title"":""Large box of 8""}],""mayong~l"":1,""bancheese~s"":0,""banog~s"":1}",1
