datetime,cart,Record Count,total_price
"Aug 3, 2020","{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""dwqjconk8ej"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""title"":""Double box of 18""}]}",1,749
"Aug 3, 2020","{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""fqzeuzbob6f"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""title"":""Double box of 18""},{""count"":""9"",""price"":360,""quantity"":1,""id"":""9ts4ymifdxl"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":9,""title"":""Small box of 9""}]}",1,1063
"Aug 3, 2020","{""berry-1lb"":1}",4,7320
"Aug 3, 2020","{""cupc"":2,""salt"":1}",1,526
"Aug 3, 2020","{""cupc"":1,""salt"":1,""deathchoc"":1,""redvelvet"":1,""hella"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""9v6ojgytk8a"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""title"":""Small box of 9""}]}",1,1193
"Aug 3, 2020","{""coconut-1lb#dearest"":1}",1,1872
"Aug 3, 2020","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""7bjuob6vhd"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":2,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""title"":""Small box of 5""}]}",1,450
"Aug 3, 2020","{""pbj"":1,""cupc"":1}",1,300
"Aug 3, 2020","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""av520i4hb6e"",""BAE BROWNIE"":2,""FUDGE BROWNIE BITES"":4,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""title"":""Small box of 9""}],""hella"":3,""cupc"":2,""deathcake"":0,""deathchoc"":3,""pbj"":2,""redvelvet"":1,""salt"":2}",1,2310
"Aug 3, 2020","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""fnnx9t47k9q"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""title"":""Small box of 9""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""60tg8ok2fh"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""title"":""Small box of 5""}]}",1,889
"Aug 3, 2020","{""deathchoc"":18,""cupc"":1}",1,2964
"Aug 3, 2020","{""pbj"":1,""coconut_slice"":1}",1,370
"Aug 3, 2020","{""cupc"":2,""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""eh0jksii74m"",""BAE BROWNIE"":18,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""title"":""Double box of 18""}]}",1,1028
"Aug 3, 2020","{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""v28045izfq"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":3,""DOUBLE TROUBLE"":3,""MAMA OG"":1,""MATCHA POWWOW"":3,""SEXY BACK"":1,""TRIPLE C"":0,""title"":""Large box of 12""}],""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""xjgfhh2yh1"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""title"":""Small box of 9""}],""salt"":1}",1,1500
"Aug 3, 2020","{""cupc"":3,""pbj"":1,""salt"":1,""hella"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""9q05rllyvfq"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":2,""SEXY BACK"":0,""TRIPLE C"":0,""title"":""Small box of 5""}]}",1,1350
"Aug 3, 2020","{""deathcake"":1}",1,750
"Aug 3, 2020","{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""r7zb3atji0o"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":12,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""title"":""Large box of 12""},{""count"":""5"",""price"":450,""quantity"":1,""id"":""qh26gxqcvog"",""BABY OG"":5,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""title"":""Small box of 5""},{""count"":""5"",""price"":450,""quantity"":1,""id"":""6kdjds1ib84"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":5,""TRIPLE C"":0,""title"":""Small box of 5""}]}",1,1967
"Aug 3, 2020","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""1mt7janmese"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":2,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":0,""title"":""Small box of 5""}],""deathchoc"":1}",1,600
"Aug 3, 2020","{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""g8t58es8wkm"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":18,""title"":""Double box of 18""},{""count"":""18"",""price"":640,""quantity"":1,""id"":""d4itrjb49jh"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":18,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""title"":""Double box of 18""},{""count"":""18"",""price"":640,""quantity"":1,""id"":""n4mgdm13ge"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":9,""title"":""Double box of 18""}]}",1,2024
"Aug 3, 2020","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""xythsvee3wc"",""BAE BROWNIE"":9,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""title"":""Small box of 9""}]}",1,360
"Aug 3, 2020","{""chocpudding_slice"":1}",1,318
"Aug 3, 2020","{""salt"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""d2h8sfpnn9u"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""title"":""Small box of 5""}]}",1,750
"Aug 3, 2020","{""brownie"":[{""count"":""18"",""price"":640,""quantity"":2,""id"":""ks4ihczvo8q"",""BAE BROWNIE"":18,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""title"":""Double box of 18""},{""count"":""9"",""price"":360,""quantity"":1,""id"":""t4elzgcriws"",""BAE BROWNIE"":9,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""title"":""Small box of 9""}]}",1,1640
"Aug 3, 2020","{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""u7qc6ezzxd"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":2,""MAMA OG"":4,""MATCHA POWWOW"":2,""SEXY BACK"":2,""TRIPLE C"":0,""title"":""Large box of 12""}],""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""1x4t9cozmj1"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""title"":""Small box of 9""}]}",1,1416
"Aug 3, 2020","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""bwliikupiym"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""title"":""Small box of 9""}]}",1,448
"Aug 3, 2020","{""pbj"":1,""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""69ohjeqrgy5"",""BABY OG"":4,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":5,""MATCHA POWWOW"":0,""SEXY BACK"":3,""TRIPLE C"":0,""title"":""Large box of 12""}]}",1,1140
"Aug 4, 2020","{""cake"":[{""count"":""8"",""price"":1680,""quantity"":0,""id"":""c1zma8w1nta"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":4,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":1,""YOUNG COCONUT CAKE"":1,""title"":""Large box of 8""}],""banana_slice"":1,""chocpudding_slice"":1,""carrot_slice"":1,""berry_slice"":4,""coconut_slice"":1}",1,2098
"Aug 4, 2020","{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""qz57y8q2r1"",""BABY OG"":3,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":3,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":2,""TRIPLE C"":3,""title"":""Large box of 12""}]}",1,1070
"Aug 4, 2020","{""banana_slice"":1,""chocpudding_slice"":1,""carrot_slice"":1,""coconut_slice"":1}",1,942
"Aug 4, 2020","{""pbj"":1,""deathchoc"":1}",1,429
"Aug 4, 2020","{""cupc"":1,""salt"":1,""chocpudding_slice"":1,""carrot_slice"":1}",1,811
"Aug 4, 2020","{""coconut_slice"":2}",1,520
"Aug 4, 2020","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""byoqz2tleb"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":2,""TRIPLE C"":1,""title"":""Small box of 5""}]}",1,450
"Aug 4, 2020","{""pbj"":1,""cupc"":1,""salt"":1,""hella"":1,""redvelvet"":1,""deathchoc"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""mwejolvxskn"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""title"":""Small box of 9""}]}",1,1260
"Aug 4, 2020","{""chocpudding-1lb"":1}",2,3458
"Aug 4, 2020","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""qprn5p7hor"",""BAE BROWNIE"":9,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""title"":""Small box of 9""}]}",1,360
"Aug 4, 2020","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""ycxo4z96etr"",""BAE BROWNIE"":5,""FUDGE BROWNIE BITES"":4,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""title"":""Small box of 9""}]}",1,360
"Aug 4, 2020","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""rshge5sf0sk"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""title"":""Small box of 9""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""2o7bgj9o01i"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":5,""TRIPLE C"":0,""title"":""Small box of 5""}],""redvelvet"":2,""cupc"":2,""pbj"":1,""salt"":1,""deathcake"":0,""deathchoc"":1}",1,1974
"Aug 4, 2020","{""pbj"":1,""hella"":1,""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""gypfvforof6"",""BABY OG"":5,""CORNFLAKE MARSHMALLOW"":3,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":4,""TRIPLE C"":0,""title"":""Large box of 12""}]}",1,1540
"Aug 4, 2020","{""pbj"":1,""salt"":1,""hella"":1,""coconut_slice"":1}",1,670
"Aug 4, 2020","{""hella"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""pcmg4eymrcj"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""title"":""Small box of 5""}]}",1,700
"Aug 4, 2020","{""coconut-1lb#flower"":0,""coconut-1lb#dearest"":1}",1,1800
"Aug 4, 2020","{""cupc"":5}",1,815
"Aug 4, 2020","{""cupc"":5,""salt"":2,""hella"":1,""pbj"":1,""redvelvet"":1}",1,1500
"Aug 4, 2020","{""chocpudding_slice"":1,""carrot_slice"":0,""berry_slice"":1,""cupc"":1,""salt"":1,""hella"":1,""redvelvet"":1,""deathchoc"":1}",1,1320
"Aug 5, 2020","{""pbj"":2}",1,300
"Aug 5, 2020","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""yqhvykyj32"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""title"":""Small box of 5""}]}",1,525
"Aug 5, 2020","{""coconut-1lb#dearest"":1}",3,5766
"Aug 5, 2020","{""hella"":4,""deathchoc"":1,""cupccake-1lb"":1}",1,1583
"Aug 5, 2020","{""chocpudding-1lb"":1}",1,1674
"Aug 5, 2020","{""pbj"":1,""deathchoc"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""mrgmd3r5y7m"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""title"":""Small box of 5""}]}",1,851
"Aug 5, 2020","{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""phg9tacqqo"",""BAE BROWNIE"":18,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""title"":""Double box of 18""},{""count"":""18"",""price"":640,""quantity"":1,""id"":""fqqtcfnbita"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":18,""title"":""Double box of 18""}]}",1,1280
"Aug 5, 2020","{""pbj"":1,""coconut-1lb#dearest"":1}",1,1992
"Aug 5, 2020","{""pbj"":2,""cupc"":1,""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""jsjvsuglpdd"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":1,""MAMA OG"":4,""MATCHA POWWOW"":3,""SEXY BACK"":1,""TRIPLE C"":0,""title"":""Large box of 12""}]}",1,1510
"Aug 5, 2020","{""salt"":1,""hella"":1,""redvelvet"":1,""cupc"":1}",1,715
"Aug 5, 2020","{""salt"":1,""redvelvet"":1}",1,383
"Aug 5, 2020","{""cupc"":1,""hella"":1}",1,362
"Aug 5, 2020","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""o0bnak96dkl"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""title"":""Small box of 5""}]}",1,512
"Aug 5, 2020","{""coconut-2lb#dearest"":0,""coconut-1lb#dearest"":1,""pbj"":1}",1,2339
"Aug 5, 2020","{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""sljzlfmswq"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":18,""title"":""Double box of 18""}]}",1,723
"Aug 5, 2020","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""tct356auwpb"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""title"":""Small box of 5""}]}",1,653
"Aug 5, 2020","{""salt"":1,""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""8qbdjw532w2"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":18,""title"":""Double box of 18""}]}",1,874
"Aug 5, 2020","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""jtpoefe1vqs"",""BAE BROWNIE"":9,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""title"":""Small box of 9""},{""count"":""18"",""price"":640,""quantity"":1,""id"":""g3x535if6en"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":9,""title"":""Double box of 18""}]}",1,1142
"Aug 5, 2020","{""hella"":2,""salt"":2,""cupc"":1,""deathchoc"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""e9c8y28c9i"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""title"":""Small box of 5""}]}",1,1432
"Aug 5, 2020","{""coconut_slice"":2,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""aabf6smm5x"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":4,""RED VELVET CREAM CHEESE BROWNIE BITES"":5,""title"":""Small box of 9""}]}",1,870
"Aug 5, 2020","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""459lh4osty4"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""title"":""Small box of 9""}],""cupc"":1,""salt"":1,""hella"":1}",1,1042
"Aug 5, 2020","{""pbj"":1,""cupc"":1,""hella"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""oznhjddgoa9"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""title"":""Small box of 5""}]}",1,975
