cart,Record Count
"{""mayong~s"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""rlbehoy5tt"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""bannutella~s"":1,""blackout_slice"":1,""carrot_slice"":1}",1
"{""blackout_slice"":2,""ferrero_slice"":1,""berry_slice"":1,""banana_slice"":1,""chocpudding_slice"":1}",1
"{""cupc"":5,""hella"":5,""deathchoc"":1,""salt"":1,""pbj"":2,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""uwzqiemtfv"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""pbj"":1,""bancheese~s"":3,""banog~s"":3}",1
"{""heart-L&redvelvet.pink"":1,""gift"":[{""count"":""8"",""price"":2250,""quantity"":1,""id"":""f3c3pvb4apa"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large bouquet of 8""}]}",1
"{""salt"":1,""banultimate~s"":1}",1
"{""chocpudding-1lb"":0,""chocpudding-1lb#extraferrero"":1}",1
"{""custom"":[{""title"":""เค้ก young coconut  ตกแต่งแบบ lady in pink ( โทนสีเขียวตามภาพที่แนบมา)  size 1 lb ค่ะ "",""price"":1800,""quantity"":1,""id"":""0d5wz5lep3kh""}]}",1
"{""giftboxloaf"":[{""count"":""1"",""price"":875,""quantity"":1,""id"":""hpeb52o84ec"",""DEATH BY CHOCOLATE PUDDING CAKE"":0,""BANANA CHEESE"":0,""BANANA NUTELLA "":0,""BANANA ULTIMATE COMBO"":0,""BANANA GOES NUTS"":0,""BANANA OG"":0,""MAYONGCHID CHEESEPIE"":1,""extra"":"""",""title"":""Small box of 1""}]}",1
"{""custom"":[{""title"":""1 lb Mayongchid cheesepie ***ตกเเต่ง​ เป็นมะม่วงด้านบน***"",""price"":1700,""quantity"":1,""id"":""si9wjgptdjs""}]}",1
"{""mayong-1lb"":0,""kiss-1lb"":1}",1
"{""soft"":[{""count"":""0"",""price"":450,""quantity"":1,""id"":""wtttpczmapk"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":0,""MATCHA POWWOW"":2,""SEXY BACK"":0,""TRIPLE C"":1,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Soft cookies""}],""bannutella~s"":1,""banultimate~s"":1}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""5vlqt8qjp1i"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""mbuqka6lyu"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}],""pbj"":1,""salt"":1,""redvelvet"":1,""deathchoc"":1}",1
"{""bancheese~s"":1,""bannutella~s"":1,""banultimate~s"":1}",1
"{""deathchoc"":0,""cupccake-2lb"":1,""deathchoccake-1lb"":0,""deathchoccake-2lb"":1}",1
"{""chocpudding_slice"":1,""coconut_slice"":1,""carrot_slice"":2,""soft"":[{""count"":""0"",""price"":80,""quantity"":1,""id"":""oeou5kszyq9"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":2,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"{""banultimate~l"":1,""mayong-1lb"":1}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""657h3pyjelp"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}],""pbj"":1,""hella"":1,""bannutella~s"":1,""coconut_slice"":1}",1
"{""berry-2lb"":1}",1
"{""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":3,""id"":""0yyfqkimy8ll"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""cupc"":1,""mayong~s"":1,""soft"":[{""count"":""0"",""price"":90,""quantity"":1,""id"":""q50io97rx3i"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""6wbay4xejjv"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":5,""RED VELVET CREAM CHEESE BROWNIE BITES"":4,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""custom"":[{""title"":""2 pistachio  1 oatmeal "",""price"":270,""quantity"":50,""id"":""3se2xfqwp5i""}]}",1
"{""bannutella~s"":1,""banultimate~s"":1,""hella"":1,""peanut"":1,""redvelvet"":1,""salt"":1,""bancheese~s"":1,""mayong~s"":1}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""q77vvt7t2mp"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""hella"":1,""deathchoc"":0,""salt"":1}",1
"{""custom"":[{""title"":""Red velvet cookies 2 lb"",""price"":1250,""quantity"":1,""id"":""s7dn2oa5rne""}]}",1
"{""deathchoccake-2lb"":2}",1
"{""mayong~s"":2,""hella"":1,""bancheese~s"":1}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""aib41czbd9f"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""banultimate~s"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""qzaikx30dbe"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""banog~l"":0,""chocpudding_slice"":1,""carrot_slice"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""pdlhgj774s"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""heart-set&redvelvet,ganache.pinkgold"":0,""heart-M&ganache.gold"":1}",1
"{""banultimate~s"":1,""deathcake"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""yg47n9tfhgc"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":2,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""pjcskk3lc3"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""mayong~s"":2,""deathchoc"":1}",1
"{""custom"":[{""title"":""Cookie​ box​ of​ 12​  (12​ oalmeal)​"",""price"":990,""quantity"":1,""id"":""4ebiasv0092""}]}",1
"{""custom"":[{""title"":""เค้ก 1 ปอนด์ รสชาติ Strawberry kiss ตกแต่ง Lady in pink (สีชมพู**แนบภาพ**)"",""price"":1800,""quantity"":1,""id"":""ckyi68kcdg""}]}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""27ckr0enexn"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":4,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""mayong-2lb"":0,""coconut-2lb"":1}",1
"{""bannutella~s"":2,""mayong~s"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""vuliv85l3d"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""},{""count"":""18"",""price"":640,""quantity"":1,""id"":""56ukpbtajxp"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}]}",1
"{""chocpudding-2lb"":0,""chocpudding-1lb"":1}",1
"{""salt"":1,""soft"":[{""count"":""0"",""price"":180,""quantity"":1,""id"":""mtmi58x3hhe"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"{""heart-S&redvelvet.gold"":0,""heart-S&redvelvet.pink"":1}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""6m4dv3n9sb"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""kiss_slice"":1,""banog~s"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""qz15qduu9jo"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":1,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""custom"":[{""title"":""Banana Nutella 1lb"",""price"":1500,""quantity"":0,""id"":""7xxc40im8hg""}],""banana-1lb#dearest"":1}",1
"{""mayong~l"":1,""bannuts~s"":1}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""nem59dpprmi"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""cake"":[{""count"":""8"",""price"":1620,""quantity"":1,""id"":""isu4haf92wg"",""BANANA NUTELLA"":2,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":2,""YOUNG COCONUT CAKE"":2,""FERRERO CHOCOLATE TART"":0,""STRAWBERRY KISS"":0,""BLACKOUT CHOCOLATE CAKE"":0,""extra"":"""",""title"":""Large box of 8""}],""mayong~l"":1,""bancheese~s"":0,""banog~s"":1}",1
"{""custom"":[{""title"":""2 lb choc pudding cake​*** ตกเเต่งเเบบ mermaid***"",""price"":2800,""quantity"":1,""id"":""7oghw8p9m7e""}]}",1
"{""heart-L&ganache.pink"":1,""heart-set&redvelvet,ganache.pinkgold"":1}",1
"{""custom"":[{""title"":""Red Velvet 2 lb"",""price"":2500,""quantity"":1,""id"":""l5a5uvaixgg""}]}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""az58pzedmxo"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}],""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""8sbmcal2li"",""BAE BROWNIE"":4,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""valrhona"":1,""peanut"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""u5pfwxqcac"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""custom"":[{""title"":""Red  velvet cake 1lb"",""price"":750,""quantity"":0,""id"":""b332xhe1meo""},{""title"":""Red  velvet cake 1lb"",""price"":1500,""quantity"":0,""id"":""6ob2cxo0efi""},{""title"":""Red velvet 1 lb "",""price"":1500,""quantity"":1,""id"":""27cq42mfnb9""}]}",1
"{""carrot-1lb"":0,""carrot-2lb"":1}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":0,""id"":""xozxftloru9"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":4,""RED VELVET CREAM CHEESE BROWNIE BITES"":5,""extra"":"""",""title"":""Small box of 9""},{""count"":""18"",""price"":640,""quantity"":1,""id"":""z4vm21rbei"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":9,""extra"":"""",""title"":""Double box of 18""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":0,""id"":""p4gw9rf2hyp"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":3,""MAMA OG"":0,""MATCHA POWWOW"":2,""SEXY BACK"":0,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""},{""count"":""12"",""price"":990,""quantity"":1,""id"":""dldqcj4jjm5"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":4,""DOUBLE TROUBLE"":4,""MAMA OG"":0,""MATCHA POWWOW"":4,""SEXY BACK"":0,""TRIPLE C"":0,""extra"":"""",""title"":""Large box of 12""}]}",1
