cart,Record Count
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""8jjwyxprzbm"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""redvelvet"":2,""bannutella~s"":1}",1
"{""bannutella~s"":1}",1
"{""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""3bkvokigj6l"",""BAE BROWNIE"":2,""FUDGE BROWNIE BITES"":2,""RED VELVET CREAM CHEESE BROWNIE BITES"":4,""extra"":"""",""title"":""Large box of 8""}]}",1
"{""bancheese~s"":1}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""5s4x6qsa2zb"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}],""soft"":[{""count"":""0"",""price"":180,""quantity"":1,""id"":""2f2amrm7ofq"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":2,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"{""blackout-1lb"":1}",1
"{""bancheese~s"":1,""bannutella~s"":1,""banultimate~s"":1,""mayong~s"":2}",1
"{""gift"":[{""count"":""3"",""price"":1150,""quantity"":1,""id"":""cxnnoojh78n"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":2,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Medium bouquet of 3""}]}",1
"{""deathchoccake-1lb"":1}",1
"{""pbj"":2,""redvelvet"":1,""salt"":1}",1
"{""mayong~s"":1}",1
"{""bancheese~s"":2,""banultimate~s"":1,""bannuts~s"":0,""banog~s"":0,""bannutella~s"":2,""pbj"":1,""deathchoc"":1}",1
"{""banog~l"":0,""banultimate~l"":1,""coconut_slice"":1,""blackout_slice"":1}",1
"{""banog~l"":1,""banultimate~s"":2,""mayong~s"":2}",1
"{""deathchoccake-2lb"":1}",1
"{""redvelvet"":1}",1
"{""banultimate~l"":1}",1
"{""rosebouquet"":1}",1
"{""bannutella~l"":1}",1
