cart,Record Count
"{""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""3yyktysqioe"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":2,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Large box of 8""}]}",1
"{""mayong~s"":1,""hella"":1}",1
"{""custom"":[{""title"":""3 lb blackout chocolate cake​"",""price"":3500,""quantity"":1,""id"":""a2dlpkrzfq""}]}",1
"{""giftboxloaf"":[{""count"":""1"",""price"":675,""quantity"":1,""id"":""6j5jqjxadq8"",""DEATH BY CHOCOLATE PUDDING CAKE"":0,""BANANA CHEESE"":0,""BANANA NUTELLA "":0,""BANANA ULTIMATE COMBO"":1,""BANANA GOES NUTS"":0,""BANANA OG"":0,""MAYONGCHID CHEESEPIE"":0,""extra"":"""",""title"":""Small box of 1""},{""count"":""1"",""price"":875,""quantity"":1,""id"":""urix7shpgj8"",""DEATH BY CHOCOLATE PUDDING CAKE"":0,""BANANA CHEESE"":0,""BANANA NUTELLA "":0,""BANANA ULTIMATE COMBO"":0,""BANANA GOES NUTS"":0,""BANANA OG"":0,""MAYONGCHID CHEESEPIE"":1,""extra"":"""",""title"":""Small box of 1""}]}",1
"{""deathchoc"":1}",1
"{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""5cv7hzpg0uc"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":9,""extra"":"""",""title"":""Double box of 18""}],""cookie"":[{""count"":""12"",""price"":990,""quantity"":0,""id"":""bjf3a6yyscs"",""BABY OG"":3,""CORNFLAKE MARSHMALLOW"":3,""DOUBLE TROUBLE"":3,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":3,""extra"":"""",""title"":""Large box of 12""},{""count"":""5"",""price"":450,""quantity"":1,""id"":""bsa8u3i5ys"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""a4qfim4x7fr"",""BAE BROWNIE"":18,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Double box of 18""}]}",1
"{""redvelvet"":4}",1
"{""mayong~s"":1,""redvelvet"":1,""hella"":1}",1
"{""deathchoc"":1,""mayong~s"":1,""banultimate~s"":1,""chocpudding_slice"":1}",1
"{""berry-1lb"":1,""berry_slice"":2}",1
"{""valrhona"":6}",1
"{""deathchoc"":1,""hella"":1,""pbj"":1,""redvelvet"":1,""peanut"":1}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""mn2ux2q6xt"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":2,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":1,""extra"":"""",""title"":""Small box of 5""}],""cupc"":1,""salt"":1}",1
"{""chocpudding-1lb#extraferrero"":1,""bancheese~s"":1,""banultimate~s"":1}",1
"{""redvelvet"":1,""salt"":1}",1
"{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""9g5wli5cu5"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}],""custom"":[{""title"":""1 lb มะม่วงน้ำดอกไม้หวาน ตกเเต่งเเบบเค้กมะยงชิด"",""price"":1700,""quantity"":1,""id"":""03vmq9phpxh4""}]}",1
"{""hella"":1,""salt"":1,""redvelvet"":1,""peanut"":1,""banultimate~s"":1,""bannutella~s"":1}",1
"{""chocpudding-2lb"":1}",1
"{""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""aklbr39wpgj"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""extra"":"""",""title"":""Small box of 5""}],""bannutella~l"":1,""mayong~l"":1,""cupc"":1}",1
"{""custom"":[{""title"":""Chocolate​ pudding​ loaf​"",""price"":750,""quantity"":1,""id"":""7pic3yc6grl""}]}",1
"{""deathchoccake-2lb"":2}",1
"{""custom"":[{""title"":""Mama og"",""price"":90,""quantity"":10,""id"":""qqt7qy2ktcl""},{""title"":""Double trouble"",""price"":90,""quantity"":10,""id"":""ztgckq2mvf""},{""title"":""Triple c"",""price"":90,""quantity"":10,""id"":""53g9joqu9wu""},{""title"":""Baby og"",""price"":90,""quantity"":20,""id"":""xtflm9yv31i""},{""title"":""Sexy back"",""price"":90,""quantity"":10,""id"":""uaxatnl06i""}]}",1
"{""banana-2lb"":1}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""ufi42mi6r"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}],""cupc"":1,""redvelvet"":1}",1
"{""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""eah3hqax72c"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""cupc"":2,""redvelvet"":2,""salt"":1}",1
"{""blackout-1lb"":1,""cupc"":0}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""tinixw104"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}],""cupc"":2,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""uppq7z25d7"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""uooxj9kpxe"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""cupc"":1,""redvelvet"":1,""bannutella~s"":1}",1
"{""banana_slice"":0,""deathchoc"":0,""cookie"":[{""count"":""5"",""price"":450,""quantity"":0,""id"":""wrzv9e3nw"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""extra"":"""",""title"":""Small box of 5""},{""count"":""5"",""price"":450,""quantity"":1,""id"":""tj8u7pyo6i"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}],""banultimate~s"":1,""bancheese~s"":1}",1
"{""coconut-1lb#flower"":1}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""4y8g0zfs7x9"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":9,""extra"":"""",""title"":""Small box of 9""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""c2ql591wloj"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":2,""SEXY BACK"":2,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}],""kiss_slice"":1}",1
"{""coconut_slice"":1,""chocpudding_slice"":1}",1
"{""hella"":1,""deathchoc"":2,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""3elr8h67oaw"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""mayong~s"":1,""carrot_slice"":2}",1
"{""custom"":[{""title"":""Vanilla​ cake​  2​ lb"",""price"":2500,""quantity"":1,""id"":""s4baydq3rn""}]}",1
"{""custom"":[{""title"":""Red velvet 1 lb ตกแต่ง Lady in Pink สีส้ม"",""price"":1800,""quantity"":0,""id"":""lj827kh8z1i""},{""title"":""Red velvet 1 lb ตกแต่ง Lady in Pink สีน้ำเงิน"",""price"":1800,""quantity"":1,""id"":""2768jxemfqi""}]}",1
"{""gift"":[{""count"":""3"",""price"":1300,""quantity"":1,""id"":""2b04bql3lv7"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":""Ferrero Rocher"",""title"":""Medium bouquet of 3""}]}",1
"{""mayong-2lb"":1,""coconut-2lb"":1,""heart-L&redvelvet.pink"":1}",1
"{""bannutella~s"":1,""soft"":[{""count"":""0"",""price"":90,""quantity"":1,""id"":""qk2in073ftg"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"{""coconut-1lb"":0,""coconut-2lb"":1}",1
"{""hella"":1}",1
"{""mayong~s"":1,""bancheese~s"":1}",1
"{""soft"":[{""count"":""0"",""price"":540,""quantity"":1,""id"":""t6jjowzd18q"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"{""pbj"":1,""hella"":1,""bannutella~s"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""7tzqtur59ft"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}],""mayong~l"":1}",1
"{""coconut-1lb"":0,""custom"":[{""title"":""1 lb Young coconut​  cake​***ตกเเต่ง​ lady in pink​สีขาว ด้านบน​ตกเเต่ง​เนื้อ​มะพร้าว​*​**"",""price"":2000,""quantity"":1,""id"":""wjpepuf3zn""}]}",1
"{""peanut"":2,""redvelvet"":1}",1
"{""salt"":2,""hella"":2,""pbj"":1}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""dv7jttkb1a"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":1,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""heart-S&redvelvet.pink"":1,""heart-S&ganache.gold"":1}",1
"{""deathchoc"":1,""heart-S&redvelvet.pink"":1}",1
"{""ferrero-2lb"":1}",1
"{""custom"":[{""title"":""1 lb Banana Ultimate Combo "",""price"":800,""quantity"":1,""id"":""4x9hlnfuurd""}]}",1
"{""chocpudding_slice"":1}",1
"{""deathchoc"":2,""cupc"":1,""salt"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""drfcyxe5pmv"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""bancheese~s"":1,""banultimate~s"":1}",1
"{""carrot_slice"":1,""coconut_slice"":1}",1
"{""bancheese~s"":0,""bannuts~s"":0,""banog~s"":0,""soft"":[{""count"":""0"",""price"":450,""quantity"":0,""id"":""bhbwzzqieno"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Soft cookies""},{""count"":""0"",""price"":360,""quantity"":1,""id"":""uw5ocaexyks"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"{""pbj"":1,""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""pc1iigkaztd"",""BABY OG"":3,""CORNFLAKE MARSHMALLOW"":3,""DOUBLE TROUBLE"":0,""MAMA OG"":3,""MATCHA POWWOW"":0,""SEXY BACK"":3,""TRIPLE C"":0,""extra"":"""",""title"":""Large box of 12""}]}",1
"{""hella"":1,""deathchoc"":1,""cupc"":1}",1
"{""cupccake-1lb"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""zixxv5oi91"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""banultimate~s"":1,""bancheese~s"":1,""mayong~s"":2,""bannutella~s"":1}",1
"{""custom"":[{""title"":""1 lb Strawberry kiss cake​*** ตกเเต่งรูปหัวใจสีชมพู  มุกสีขาว***​"",""price"":2000,""quantity"":1,""id"":""nqanoqa1nvi""}]}",1
"{""carrot_slice"":1,""bancheese~s"":1}",1
"{""cupc"":1,""deathchoc"":1,""bancheese~s"":1}",1
"{""banultimate~s"":1,""bancheese~s"":1}",1
"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""s95v7okriyb"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":3,""SEXY BACK"":1,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""heart-M&redvelvet.pink"":0,""heart-S&redvelvet.pink"":1}",1
"{""custom"":[{""title"":""Red velvet 2 lb"",""price"":2500,""quantity"":1,""id"":""5ekbk4q3sbm""}]}",1
"{""custom"":[{""title"":""เค้ก2ชั้น​  Red​ velvet​ทั้ง2ชั้น​ ตกแต่ง​Lady​ in​ pink​ with​ flower​ สีชมพู​"",""price"":4500,""quantity"":1,""id"":""rsi9r8flbv""}]}",1
"{""banultimate~s"":1}",1
"{""heart-M&redvelvet.gold"":0,""heart-L&redvelvet.gold"":0,""heart-M&ganache.pink"":1}",1
"{""custom"":[{""title"":""2 lb choc pudding cake​*** ตกเเต่งเเบบ mermaid***"",""price"":2800,""quantity"":1,""id"":""7oghw8p9m7e""}]}",1
"{""pbj"":1,""redvelvet"":1,""mayong~l"":1}",1
"{""deathchoc"":1,""pbj"":1,""salt"":1,""redvelvet"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""smjfdfs8ko"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":2,""MAMA OG"":1,""MATCHA POWWOW"":2,""SEXY BACK"":0,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""mayong~l"":1,""salt"":1,""cupc"":1}",1
"{""banana_slice"":1,""carrot_slice"":1,""berry_slice"":1,""chocpudding_slice"":1,""coconut_slice"":1,""kiss_slice"":1}",1
{},1
"{""heart-S&redvelvet.pink"":1}",1
"{""chocpudding-2lb"":0,""chocpudding-1lb"":1}",1
"{""carrot-1lb#flower"":0,""carrot-2lb#flower"":1}",1
"{""deathchoc"":1,""chocpudding_slice"":1,""carrot_slice"":1,""cupc"":1}",1
"{""blackout-2lb"":1}",1
"{""deathchoc"":1,""hella"":1}",1
"{""mayong~l"":2,""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""gxsrreh8u0a"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":2,""MAMA OG"":2,""MATCHA POWWOW"":1,""SEXY BACK"":2,""TRIPLE C"":2,""extra"":"""",""title"":""Large box of 12""}]}",1
"{""custom"":[{""title"":""Red velvet cookies 2 lb"",""price"":1250,""quantity"":1,""id"":""s7dn2oa5rne""}]}",1
"{""redvelvet"":2}",1
"{""bancheese~s"":0,""bancheese~l"":0,""bannutella~l"":0,""bannutella~s"":1,""cake"":[{""count"":""8"",""price"":1660,""quantity"":1,""id"":""35byahfziel"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":1,""YOUNG COCONUT CAKE"":1,""FERRERO CHOCOLATE TART"":1,""STRAWBERRY KISS"":1,""BLACKOUT CHOCOLATE CAKE"":1,""extra"":"""",""title"":""Large box of 8""}]}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""pcm76vg6lc"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"{""mayong-2lb"":0,""mayong-1lb"":1,""bancheese~l"":0}",1
"{""chocpudding-1lb"":0,""redvelvet"":1,""cupc"":2,""kiss-1lb"":1}",1
"{""pbj"":1,""salt"":1,""redvelvet"":1}",1
"{""deathchoc"":1,""hella"":1,""soft"":[{""count"":""0"",""price"":90,""quantity"":1,""id"":""gvttwikewy"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Soft cookies""}],""mayong~s"":1,""banultimate~s"":1}",1
"{""mayong~l"":1,""pbj"":2,""hella"":1,""cupc"":1}",1
"{""hella"":1,""cupc"":1}",1
"{""banultimate~l"":1}",1
"{""salt"":2,""redvelvet"":1,""mayong~s"":3}",1
"{""hella"":3,""redvelvet"":3}",1
"{""kiss-1lb#dearest"":1}",1
"{""peanut"":1}",1
"{""banana_slice"":1,""chocpudding_slice"":1,""berry_slice"":1}",1
"{""pbj"":1,""cupc"":1,""salt"":1,""hella"":1,""redvelvet"":1,""deathchoc"":1,""bannuts~l"":1,""banultimate~l"":0,""banog~l"":1}",1
"{""cupc"":0,""cupccake-1lb"":1}",1
"{""chocpudding_slice"":1,""coconut_slice"":1,""carrot_slice"":2,""soft"":[{""count"":""0"",""price"":80,""quantity"":1,""id"":""oeou5kszyq9"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":2,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""yxeyokxggh"",""BAE BROWNIE"":4,""FUDGE BROWNIE BITES"":5,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}],""bancheese~s"":1,""bannutella~s"":1,""banultimate~s"":1}",1
"{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""aj236mf9ve"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}],""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""f62zrur0l87"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":5,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":2,""TRIPLE C"":0,""extra"":"""",""title"":""Large box of 12""}],""pbj"":2,""salt"":1,""redvelvet"":1,""cupc"":1,""hella"":1,""deathchoc"":1,""bannuts~l"":1}",1
"{""heart-L&redvelvet.gold"":1,""carrot-1lb"":1}",1
"{""cupc"":1,""bancheese~s"":1,""coconut_slice"":1}",1
"{""kiss_slice"":0,""carrot_slice"":3,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""h5egc17oo9k"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"{""ferrero-2lb#extraferrero"":0,""ferrero-2lb"":1}",1
"{""bancheese~l"":1,""mayong~s"":1}",1
"{""chocpudding_slice"":1,""banana_slice"":1}",1
"{""cupc"":0,""hella"":0,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""5jwh114tuke"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
