datetime,cart,Record Count,total_price
"Jun 4, 2021, 9:22:14 AM","{""bae"":3,""redbrownie"":3,""fudge"":3,""cornflakes"":1,""doubletrouble"":1,""mamaog"":1,""sexyback"":1,""triplec"":1}",1,810
"Jun 4, 2021, 9:29:58 AM","{""sexyback"":1,""fudge"":1}",1,130
"Jun 4, 2021, 9:37:20 AM","{""deathchoc"":2,""triplec"":1,""sexyback"":1}",1,480
"Jun 4, 2021, 10:14:05 AM","{""doubletrouble"":1,""mamaog"":1}",1,180
"Jun 4, 2021, 10:17:56 AM","{""doubletrouble"":1,""cornflakes"":1}",1,180
"Jun 4, 2021, 10:28:06 AM","{""mamaog"":1,""babyog"":1}",1,180
"Jun 4, 2021, 11:11:50 AM","{""salt"":1,""doubletrouble"":1,""banultimate~s"":1}",1,370
"Jun 4, 2021, 11:31:43 AM","{""pbj"":1,""doubletrouble"":1,""mamaog"":1,""sexyback"":2,""matcha"":2}",1,690
"Jun 4, 2021, 11:40:40 AM","{""redvelvet"":1}",1,150
"Jun 4, 2021, 11:47:47 AM","{""hella"":3}",1,450
"Jun 4, 2021, 11:57:34 AM","{""hella"":1}",1,150
"Jun 4, 2021, 12:05:38 PM","{""bae"":3,""redbrownie"":3,""fudge"":3,""doubletrouble"":1}",1,450
"Jun 4, 2021, 12:06:32 PM","{""mamaog"":1,""doubletrouble"":1,""triplec"":1}",1,270
"Jun 4, 2021, 12:12:21 PM","{""sexyback"":1,""matcha"":1}",1,180
"Jun 4, 2021, 12:14:34 PM","{""mamaog"":1,""sexyback"":1}",1,180
"Jun 4, 2021, 12:14:47 PM","{""bancheese~s"":1,""banog~s"":1}",1,280
"Jun 4, 2021, 12:25:50 PM","{""triplec"":1,""doubletrouble"":1,""babyog"":1}",1,270
"Jun 4, 2021, 12:25:55 PM","{""bannutella~s"":1}",1,130
"Jun 4, 2021, 12:37:30 PM","{""sexyback"":1,""matcha"":1,""cornflakes"":1}",1,270
"Jun 4, 2021, 12:37:45 PM","{""sexyback"":1,""cornflakes"":1}",1,180
"Jun 4, 2021, 12:39:55 PM","{""deathchoc"":1,""cupc"":1,""triplec"":1,""matcha"":1}",1,480
"Jun 4, 2021, 12:40:00 PM","{""bae"":2}",1,80
"Jun 4, 2021, 12:44:50 PM","{""triplec"":1,""cornflakes"":1}",1,180
"Jun 4, 2021, 12:49:26 PM","{""doubletrouble"":1,""salt"":1}",1,240
"Jun 4, 2021, 12:49:33 PM","{""doubletrouble"":2}",1,180
"Jun 4, 2021, 12:54:28 PM","{""redvelvet"":1}",1,150
"Jun 4, 2021, 1:16:05 PM","{""salt"":1}",1,150
"Jun 5, 2021, 3:43:44 AM","{""doubletrouble"":1,""matcha"":1}",1,180
"Jun 5, 2021, 3:44:08 AM","{""mamaog"":1,""triplec"":1,""sexyback"":1,""cornflakes"":1,""doubletrouble"":1}",1,450
"Jun 5, 2021, 4:39:22 AM","{""babyog"":1,""cornflakes"":1,""doubletrouble"":1,""mamaog"":1,""sexyback"":1}",1,450
"Jun 5, 2021, 4:44:16 AM","{""pbj"":1,""salt"":1}",1,300
"Jun 5, 2021, 4:56:30 AM","{""cupc"":1,""matcha"":1}",1,240
"Jun 5, 2021, 5:01:43 AM","{""mamaog"":1,""doubletrouble"":1,""babyog"":1,""triplec"":1,""sexyback"":1,""matcha"":1,""cornflakes"":1}",1,630
"Jun 5, 2021, 5:09:36 AM","{""pbj"":1}",1,150
"Jun 5, 2021, 5:12:32 AM","{""mamaog"":1,""sexyback"":1,""fudge"":1,""doubletrouble"":1}",1,310
"Jun 5, 2021, 5:12:43 AM","{""cupc"":1,""hella"":1}",1,300
"Jun 5, 2021, 5:29:15 AM","{""deathchoc"":1,""doubletrouble"":1,""babyog"":1}",1,330
"Jun 5, 2021, 5:44:35 AM","{""triplec"":1,""sexyback"":1}",1,180
"Jun 5, 2021, 5:57:44 AM","{""fudge"":9}",1,360
"Jun 5, 2021, 5:57:48 AM","{""sexyback"":1}",1,90
"Jun 5, 2021, 6:37:32 AM","{""cornflakes"":2}",1,180
"Jun 5, 2021, 6:37:43 AM","{""bannuts~s"":1,""banog~s"":1}",1,260
"Jun 5, 2021, 6:43:33 AM","{""mamaog"":1}",1,90
"Jun 5, 2021, 6:43:40 AM","{""salt"":1,""cornflakes"":1}",1,240
"Jun 5, 2021, 6:47:24 AM","{""sexyback"":1}",1,90
"Jun 5, 2021, 6:49:46 AM","{""sexyback"":1}",1,90
"Jun 5, 2021, 6:50:00 AM","{""matcha"":1}",1,90
"Jun 5, 2021, 6:57:34 AM","{""banog~s"":1,""fudge"":2,""cereal"":2}",1,470
"Jun 5, 2021, 6:58:14 AM","{""banog~s"":1,""fudge"":2,""cornflakes"":1,""cereal"":2}",1,560
"Jun 5, 2021, 7:00:24 AM","{""cupc"":1,""salt"":1,""redvelvet"":2}",1,600
"Jun 5, 2021, 7:00:37 AM","{""cupc"":1,""mamaog"":1,""sexyback"":1}",1,330
"Jun 5, 2021, 7:00:50 AM","{""pbj"":2,""hella"":1}",1,450
"Jun 5, 2021, 7:01:00 AM","{""redvelvet"":1,""deathchoc"":1}",1,300
"Jun 5, 2021, 7:04:53 AM","{""babyog"":1}",1,90
"Jun 5, 2021, 7:05:44 AM","{""pbj"":1,""mamaog"":1}",1,240
"Jun 5, 2021, 7:10:02 AM","{""mamaog"":1,""doubletrouble"":1,""babyog"":1}",1,270
"Jun 5, 2021, 7:10:07 AM","{""bancheese~s"":1}",1,150
"Jun 5, 2021, 7:18:35 AM","{""hella"":1}",1,150
"Jun 5, 2021, 7:25:50 AM","{""bancheese~s"":1,""banog~s"":1}",1,280
"Jun 5, 2021, 7:25:56 AM","{""cupc"":1,""hella"":1}",1,300
"Jun 5, 2021, 7:26:04 AM","{""hella"":1}",1,150
"Jun 5, 2021, 7:28:02 AM","{""doubletrouble"":1,""mamaog"":1,""sexyback"":1,""triplec"":1,""cornflakes"":1}",1,450
"Jun 5, 2021, 7:28:30 AM","{""cupc"":1}",1,150
"Jun 5, 2021, 7:45:58 AM","{""bannutella~s"":1}",1,130
"Jun 5, 2021, 7:52:14 AM","{""deathchoc"":1}",1,150
"Jun 5, 2021, 7:53:02 AM","{""bannutella~s"":1}",1,130
"Jun 5, 2021, 8:04:04 AM","{""doubletrouble"":1}",1,90
"Jun 5, 2021, 8:19:30 AM","{""pbj"":1,""hella"":1}",1,300
"Jun 5, 2021, 8:19:41 AM","{""deathchoc"":1}",1,150
"Jun 5, 2021, 8:19:55 AM","{""mamaog"":1,""sexyback"":1,""cornflakes"":1}",1,270
"Jun 5, 2021, 8:19:57 AM","{""salt"":1,""redvelvet"":1}",1,300
"Jun 5, 2021, 8:21:28 AM","{""hella"":1,""pbj"":1,""salt"":1}",1,450
"Jun 5, 2021, 8:22:08 AM","{""doubletrouble"":1,""triplec"":1,""cornflakes"":1,""matcha"":1,""sexyback"":1}",1,450
"Jun 5, 2021, 8:22:45 AM","{""fudge"":4,""bae"":1,""redbrownie"":1,""doubletrouble"":1}",1,330
"Jun 5, 2021, 8:25:50 AM","{""pbj"":2,""bancheese~s"":2}",1,600
"Jun 5, 2021, 8:27:34 AM","{""bae"":1,""redbrownie"":1,""banog~s"":1,""bannutella~s"":1}",1,340
"Jun 5, 2021, 8:30:22 AM","{""deathchoc"":1,""matcha"":1}",1,240
"Jun 5, 2021, 8:38:08 AM","{""cereal"":1}",1,130
"Jun 5, 2021, 8:42:11 AM","{""sexyback"":4,""mamaog"":2}",1,540
"Jun 5, 2021, 8:42:18 AM","{""cupc"":1,""pbj"":1}",1,300
"Jun 5, 2021, 8:46:11 AM","{""triplec"":1}",1,90
"Jun 5, 2021, 8:46:56 AM","{""doubletrouble"":1,""redvelvet"":1}",1,240
"Jun 5, 2021, 9:01:05 AM","{""pbj"":1,""cupc"":1}",1,300
"Jun 5, 2021, 9:10:42 AM","{""doubletrouble"":2,""triplec"":1,""matcha"":1,""mamaog"":1}",1,450
"Jun 5, 2021, 9:11:00 AM","{""hella"":1,""deathchoc"":1}",1,300
"Jun 5, 2021, 9:11:07 AM","{""hella"":1,""deathchoc"":1}",1,300
"Jun 5, 2021, 9:21:59 AM","{""sexyback"":1}",1,90
"Jun 5, 2021, 9:22:03 AM","{""hella"":2,""cupc"":2,""triplec"":2,""babyog"":4,""mamaog"":4}",1,1500
"Jun 5, 2021, 9:22:10 AM","{""sexyback"":1,""mamaog"":1}",1,180
"Jun 5, 2021, 9:26:07 AM","{""redbrownie"":4}",1,160
"Jun 5, 2021, 9:33:31 AM","{""pbj"":2}",1,300
